generation,rank_1,rank_2,swapAccepted
8480000,2,4,1
8481000,2,3,1
8482000,3,4,1
8483000,1,4,1
8484000,1,4,1
8485000,1,3,1
8486000,1,4,0
8487000,3,4,1
8488000,1,2,1
8489000,2,3,1
8490000,1,3,1
8491000,2,4,1
8492000,1,4,1
8493000,2,4,1
8494000,1,3,1
8495000,2,4,0
8496000,2,4,0
8497000,1,3,1
8498000,1,3,1
8499000,1,2,1
8500000,2,4,1
8501000,1,4,1
8502000,3,4,1
8503000,1,4,1
8504000,1,3,1
8505000,2,3,1
8506000,2,3,0
8507000,1,3,1
8508000,3,4,1
8509000,3,4,1
8510000,3,4,1
8511000,1,3,1
8512000,1,2,1
8513000,1,4,1
8514000,2,3,1
8515000,1,2,0
8516000,2,4,1
8517000,1,4,1
8518000,1,2,1
8519000,1,3,1
8520000,1,3,1
8521000,1,4,1
8522000,2,4,1
8523000,2,3,1
8524000,2,4,1
8525000,2,3,1
8526000,1,3,1
8527000,1,3,1
8528000,1,2,1
8529000,2,4,1
8530000,1,2,1
8531000,2,3,0
8532000,3,4,1
8533000,2,3,1
8534000,1,2,1
8535000,2,3,1
8536000,1,2,1
8537000,1,3,0
8538000,1,3,1
8539000,1,3,0
8540000,1,2,1
8541000,1,3,1
8542000,1,2,1
8543000,1,4,1
8544000,1,3,1
8545000,1,4,1
8546000,2,4,1
8547000,1,3,1
8548000,2,4,1
8549000,2,4,1
8550000,1,3,1
8551000,1,2,1
8552000,1,2,1
8553000,2,4,1
8554000,1,3,0
8555000,3,4,1
8556000,3,4,1
8557000,2,3,1
8558000,2,4,1
8559000,2,4,1
8560000,1,3,1
8561000,1,4,1
8562000,1,4,1
8563000,3,4,1
8564000,3,4,1
8565000,1,4,1
8566000,1,3,1
8567000,2,4,1
8568000,1,2,1
8569000,3,4,1
8570000,1,2,1
8571000,2,3,1
8572000,1,2,1
8573000,3,4,1
8574000,1,2,1
8575000,1,2,0
8576000,1,2,1
8577000,1,2,1
8578000,1,4,0
8579000,1,4,1
8580000,1,3,1
8581000,3,4,1
8582000,2,4,1
8583000,2,3,1
8584000,2,3,1
8585000,1,3,1
8586000,1,3,0
8587000,1,3,1
8588000,2,3,1
8589000,1,4,0
8590000,3,4,0
8591000,3,4,1
8592000,2,3,1
8593000,1,2,0
8594000,3,4,1
8595000,1,3,1
8596000,1,3,1
8597000,1,4,1
8598000,1,2,1
8599000,1,4,1
8600000,1,2,1
8601000,3,4,1
8602000,3,4,1
8603000,2,4,1
8604000,2,3,1
8605000,1,4,0
8606000,2,4,1
8607000,1,2,1
8608000,1,3,1
8609000,1,3,1
8610000,3,4,0
8611000,2,4,0
8612000,1,3,0
8613000,2,3,1
8614000,2,4,1
8615000,2,3,1
8616000,2,3,1
8617000,2,4,0
8618000,1,4,1
8619000,2,3,1
8620000,3,4,1
8621000,1,3,1
8622000,1,2,1
8623000,3,4,1
8624000,2,4,1
8625000,1,4,1
8626000,2,3,1
8627000,1,2,1
8628000,3,4,1
8629000,1,3,1
8630000,2,3,1
8631000,3,4,1
8632000,2,3,1
8633000,1,3,1
8634000,2,4,1
8635000,2,4,1
8636000,2,4,1
8637000,2,4,1
8638000,1,4,1
8639000,2,4,1
8640000,1,3,1
8641000,1,3,0
8642000,1,2,1
8643000,1,4,1
8644000,3,4,1
8645000,1,3,1
8646000,2,4,1
8647000,2,3,1
8648000,2,4,1
8649000,2,4,1
8650000,3,4,1
8651000,2,4,1
8652000,1,2,1
8653000,1,2,0
8654000,1,2,1
8655000,1,4,1
8656000,1,4,0
8657000,1,4,1
8658000,1,3,0
8659000,1,4,1
8660000,3,4,1
8661000,3,4,1
8662000,1,2,1
8663000,2,3,1
8664000,2,4,0
8665000,1,2,1
8666000,1,2,1
8667000,3,4,1
8668000,1,4,1
8669000,3,4,1
8670000,3,4,1
8671000,2,3,1
8672000,1,4,1
8673000,3,4,1
8674000,2,3,1
8675000,3,4,1
8676000,1,2,1
8677000,2,4,1
8678000,2,4,1
8679000,1,2,1
8680000,3,4,1
8681000,2,4,1
8682000,2,4,0
8683000,2,4,1
8684000,1,4,1
8685000,1,2,1
8686000,3,4,1
8687000,2,3,1
8688000,3,4,1
8689000,2,4,1
8690000,2,4,1
8691000,1,2,1
8692000,1,4,1
8693000,1,4,1
8694000,2,4,1
8695000,2,4,1
8696000,1,4,1
8697000,2,3,1
8698000,1,3,1
8699000,1,3,0
8700000,1,3,1
8701000,2,4,1
8702000,1,3,1
8703000,3,4,1
8704000,1,4,1
8705000,1,2,1
8706000,1,3,1
8707000,1,3,1
8708000,2,3,1
8709000,1,4,1
8710000,1,4,1
8711000,2,4,0
8712000,1,2,1
8713000,2,3,1
8714000,1,4,1
8715000,2,4,1
8716000,1,4,1
8717000,1,4,0
8718000,1,3,1
8719000,1,2,1
8720000,2,4,1
8721000,1,2,1
8722000,1,4,1
8723000,1,4,1
8724000,1,2,1
8725000,3,4,1
8726000,1,3,1
8727000,1,4,1
8728000,1,3,1
8729000,1,2,1
8730000,2,3,1
8731000,2,3,1
8732000,3,4,1
8733000,2,3,1
8734000,1,3,1
8735000,1,2,0
8736000,2,3,1
8737000,1,2,1
8738000,3,4,1
8739000,2,4,1
8740000,1,4,1
8741000,1,3,1
8742000,1,3,1
8743000,1,2,1
8744000,3,4,1
8745000,1,4,1
8746000,1,3,0
8747000,1,2,1
8748000,3,4,1
8749000,2,4,1
8750000,1,3,1
8751000,2,3,1
8752000,3,4,1
8753000,1,4,1
8754000,1,3,1
8755000,1,4,1
8756000,3,4,1
8757000,1,2,1
8758000,2,4,0
8759000,1,2,1
8760000,2,4,1
8761000,2,3,1
8762000,3,4,1
8763000,1,2,1
8764000,1,4,1
8765000,1,3,1
8766000,1,3,1
8767000,2,3,1
8768000,2,4,1
8769000,1,4,1
8770000,3,4,1
8771000,2,4,1
8772000,2,4,1
8773000,2,4,1
8774000,2,4,1
8775000,2,4,1
8776000,3,4,1
8777000,3,4,0
8778000,1,3,1
8779000,1,2,1
8780000,3,4,0
8781000,1,2,1
8782000,3,4,1
8783000,2,4,1
8784000,1,3,1
8785000,3,4,1
8786000,3,4,1
8787000,2,4,1
8788000,1,4,1
8789000,3,4,1
8790000,1,4,1
8791000,3,4,1
8792000,1,2,1
8793000,1,3,1
8794000,3,4,1
8795000,1,4,1
8796000,1,3,1
8797000,1,4,1
8798000,1,3,0
8799000,1,3,1
8800000,1,3,1
8801000,1,2,1
8802000,1,3,1
8803000,1,3,1
8804000,1,4,0
8805000,1,3,1
8806000,1,4,1
8807000,2,3,1
8808000,3,4,0
8809000,2,4,1
8810000,2,4,1
8811000,1,2,1
8812000,1,2,1
8813000,3,4,1
8814000,2,3,1
8815000,1,2,1
8816000,2,3,1
8817000,2,3,1
8818000,2,4,1
8819000,1,4,1
8820000,1,3,1
8821000,1,3,1
8822000,1,3,1
8823000,2,4,1
8824000,2,3,1
8825000,1,3,1
8826000,1,2,1
8827000,1,4,1
8828000,1,4,1
8829000,2,4,1
8830000,1,2,1
8831000,1,2,1
8832000,3,4,1
8833000,2,4,1
8834000,2,3,1
8835000,1,4,1
8836000,2,4,0
8837000,2,3,1
8838000,1,2,1
8839000,3,4,1
8840000,1,2,1
8841000,1,3,0
8842000,2,4,1
8843000,1,4,1
8844000,3,4,1
8845000,1,4,0
8846000,2,4,0
8847000,1,4,0
8848000,2,4,0
8849000,1,4,1
8850000,2,3,1
8851000,2,4,1
8852000,1,3,1
8853000,3,4,1
8854000,1,3,1
8855000,1,3,1
8856000,1,4,0
8857000,1,4,1
8858000,1,3,1
8859000,2,3,1
8860000,3,4,1
8861000,1,4,1
8862000,1,4,1
8863000,1,2,1
8864000,1,3,1
8865000,3,4,1
8866000,1,2,1
8867000,1,3,1
8868000,2,4,0
8869000,1,3,1
8870000,2,4,1
8871000,1,4,1
8872000,1,2,1
8873000,1,4,1
8874000,2,4,1
8875000,1,2,1
8876000,1,3,1
8877000,2,3,1
8878000,1,2,1
8879000,1,4,1
8880000,3,4,1
8881000,1,4,1
8882000,1,2,1
8883000,2,4,1
8884000,1,4,1
8885000,3,4,1
8886000,1,2,1
8887000,3,4,0
8888000,3,4,1
8889000,2,3,1
8890000,1,3,0
8891000,1,4,1
8892000,3,4,1
8893000,1,3,1
8894000,1,4,1
8895000,2,4,1
8896000,1,3,1
8897000,2,4,1
8898000,2,3,1
8899000,2,4,1
8900000,1,2,1
8901000,2,3,1
8902000,1,2,1
8903000,2,4,1
8904000,3,4,1
8905000,1,3,1
8906000,2,3,1
8907000,1,4,1
8908000,1,3,0
8909000,1,2,0
8910000,3,4,1
8911000,1,2,1
8912000,2,4,1
8913000,1,2,1
8914000,1,4,1
8915000,1,2,1
8916000,1,2,1
8917000,1,4,1
8918000,1,4,1
8919000,2,3,1
8920000,3,4,1
8921000,3,4,1
8922000,2,4,1
8923000,2,3,1
8924000,1,2,1
8925000,1,4,1
8926000,1,4,1
8927000,2,4,1
8928000,2,4,1
8929000,1,2,1
8930000,1,3,1
8931000,3,4,1
8932000,2,4,1
8933000,1,3,1
8934000,3,4,1
8935000,1,2,1
8936000,3,4,1
8937000,2,4,0
8938000,1,3,1
8939000,1,3,1
8940000,2,3,1
8941000,2,3,1
8942000,1,4,0
8943000,1,4,1
8944000,1,3,1
8945000,2,4,0
8946000,2,3,1
8947000,1,3,1
8948000,2,4,1
8949000,3,4,1
8950000,3,4,1
8951000,2,3,1
8952000,3,4,1
8953000,3,4,1
8954000,2,4,1
8955000,1,3,1
8956000,3,4,1
8957000,2,4,1
8958000,3,4,1
8959000,2,3,0
8960000,2,3,1
8961000,2,3,1
8962000,2,3,1
8963000,3,4,1
8964000,1,2,1
8965000,2,3,0
8966000,2,3,1
8967000,2,3,1
8968000,2,4,1
8969000,2,4,1
8970000,1,3,1
8971000,1,4,1
8972000,2,3,1
8973000,3,4,1
8974000,2,3,1
8975000,1,4,1
8976000,1,2,0
8977000,3,4,1
8978000,2,4,0
8979000,1,4,1
8980000,1,4,1
8981000,1,4,1
8982000,1,3,1
8983000,1,4,1
8984000,1,2,1
8985000,1,2,1
8986000,2,3,1
8987000,3,4,1
8988000,3,4,1
8989000,1,2,1
8990000,1,2,1
8991000,2,3,1
8992000,1,4,0
8993000,1,2,1
8994000,2,4,1
8995000,3,4,1
8996000,1,3,1
8997000,2,3,1
8998000,1,3,1
8999000,2,4,1
9000000,1,4,0
9001000,3,4,1
9002000,1,2,0
9003000,2,4,1
9004000,3,4,1
9005000,2,3,0
9006000,1,3,1
9007000,1,2,1
9008000,2,4,1
9009000,2,3,1
9010000,2,4,1
9011000,3,4,0
9012000,3,4,1
9013000,3,4,1
9014000,1,4,1
9015000,2,3,1
9016000,1,3,1
9017000,1,3,1
9018000,1,4,1
9019000,1,3,1
9020000,1,2,1
9021000,2,3,1
9022000,1,4,1
9023000,2,4,0
9024000,1,2,1
9025000,2,3,1
9026000,2,4,1
9027000,2,4,1
9028000,1,4,1
9029000,3,4,1
9030000,2,3,1
9031000,1,3,1
9032000,1,4,1
9033000,1,4,0
9034000,3,4,1
9035000,2,3,1
9036000,1,2,1
9037000,2,4,0
9038000,1,4,1
9039000,2,3,1
9040000,1,3,1
9041000,1,3,1
9042000,3,4,1
9043000,2,3,1
9044000,3,4,1
9045000,1,3,1
9046000,2,4,1
9047000,2,4,1
9048000,1,4,1
9049000,1,2,1
9050000,1,2,1
9051000,2,3,1
9052000,1,2,1
9053000,1,4,1
9054000,2,4,1
9055000,1,4,1
9056000,1,4,1
9057000,1,3,1
9058000,1,2,1
9059000,2,4,1
9060000,1,4,1
9061000,1,3,1
9062000,1,3,1
9063000,1,3,1
9064000,2,3,1
9065000,2,4,1
9066000,2,4,0
9067000,3,4,1
9068000,1,3,1
9069000,1,3,1
9070000,3,4,1
9071000,2,4,0
9072000,1,4,0
9073000,1,4,1
9074000,3,4,1
9075000,2,3,0
9076000,2,3,1
9077000,2,4,1
9078000,2,3,1
9079000,2,3,1
9080000,1,4,1
9081000,2,3,1
9082000,3,4,1
9083000,2,3,1
9084000,2,4,1
9085000,3,4,0
9086000,1,3,1
9087000,1,2,1
9088000,1,3,1
9089000,2,3,1
9090000,2,4,1
9091000,2,4,1
9092000,2,3,1
9093000,3,4,1
9094000,1,2,1
9095000,2,4,1
9096000,2,3,0
9097000,3,4,1
9098000,1,4,1
9099000,1,3,1
9100000,2,3,1
9101000,1,4,0
9102000,2,4,1
9103000,1,2,1
9104000,2,4,1
9105000,1,2,1
9106000,2,4,1
9107000,3,4,0
9108000,1,2,1
9109000,1,4,1
9110000,1,4,1
9111000,1,2,1
9112000,1,2,1
9113000,1,2,1
9114000,1,4,1
9115000,1,3,1
9116000,3,4,1
9117000,1,4,1
9118000,2,4,1
9119000,1,3,1
9120000,2,3,1
9121000,1,4,1
9122000,1,2,1
9123000,1,4,1
9124000,2,3,1
9125000,3,4,1
9126000,1,4,1
9127000,1,4,0
9128000,2,4,0
9129000,2,3,1
9130000,2,4,1
9131000,1,3,1
9132000,2,4,1
9133000,1,4,0
9134000,2,3,1
9135000,1,2,1
9136000,1,2,1
9137000,3,4,1
9138000,1,2,1
9139000,3,4,1
9140000,3,4,1
9141000,2,3,1
9142000,2,4,1
9143000,1,2,1
9144000,1,2,1
9145000,2,3,1
9146000,1,3,0
9147000,1,3,0
9148000,1,2,1
9149000,3,4,1
9150000,1,2,1
9151000,1,4,1
9152000,1,2,1
9153000,3,4,1
9154000,3,4,1
9155000,1,2,1
9156000,2,3,1
9157000,1,4,1
9158000,3,4,1
9159000,1,3,1
9160000,1,3,1
9161000,2,3,1
9162000,2,4,1
9163000,3,4,1
9164000,2,3,1
9165000,2,3,1
9166000,2,3,1
9167000,1,2,1
9168000,2,3,1
9169000,2,4,0
9170000,2,3,1
9171000,2,3,1
9172000,1,2,1
9173000,3,4,1
9174000,2,4,1
9175000,1,3,0
9176000,1,3,1
9177000,3,4,1
9178000,1,2,1
9179000,1,3,1
9180000,1,4,1
9181000,2,4,1
9182000,3,4,1
9183000,2,4,1
9184000,2,3,1
9185000,2,4,1
9186000,2,3,1
9187000,3,4,1
9188000,1,4,1
9189000,1,3,1
9190000,1,2,1
9191000,1,2,1
9192000,1,2,1
9193000,1,3,1
9194000,1,3,1
9195000,3,4,1
9196000,1,4,1
9197000,2,3,1
9198000,1,3,0
9199000,2,3,1
9200000,1,2,1
9201000,2,4,1
9202000,2,3,1
9203000,1,4,1
9204000,3,4,1
9205000,1,2,1
9206000,1,3,1
9207000,3,4,0
9208000,1,2,1
9209000,2,3,1
9210000,2,3,1
9211000,3,4,1
9212000,2,3,1
9213000,1,3,1
9214000,1,3,1
9215000,1,3,1
9216000,1,3,1
9217000,1,2,1
9218000,1,3,1
9219000,1,2,1
9220000,3,4,1
9221000,2,4,1
9222000,1,4,1
9223000,1,2,1
9224000,2,4,1
9225000,2,3,1
9226000,3,4,1
9227000,1,2,1
9228000,2,4,1
9229000,1,2,1
9230000,2,4,1
9231000,2,3,1
9232000,2,3,1
9233000,2,4,1
9234000,2,4,1
9235000,2,4,1
9236000,1,3,0
9237000,3,4,1
9238000,2,3,1
9239000,1,3,1
9240000,1,4,1
9241000,3,4,1
9242000,1,4,0
9243000,1,3,1
9244000,3,4,0
9245000,2,3,1
9246000,2,4,1
9247000,2,4,1
9248000,3,4,1
9249000,3,4,1
9250000,1,3,1
9251000,2,4,1
9252000,2,3,1
9253000,1,4,1
9254000,2,3,0
9255000,1,4,1
9256000,3,4,1
9257000,1,3,0
9258000,1,4,0
9259000,1,2,1
9260000,2,4,1
9261000,1,4,1
9262000,2,3,1
9263000,2,4,0
9264000,2,4,1
9265000,3,4,1
9266000,1,2,1
9267000,1,3,1
9268000,1,3,1
9269000,2,3,1
9270000,1,4,1
9271000,2,3,1
9272000,1,4,1
9273000,2,3,1
9274000,1,4,0
9275000,2,3,1
9276000,1,2,1
9277000,3,4,1
9278000,1,2,1
9279000,1,2,1
9280000,2,3,0
9281000,3,4,1
9282000,1,2,1
9283000,1,3,0
9284000,1,3,1
9285000,1,2,1
9286000,1,2,1
9287000,1,3,0
9288000,1,2,1
9289000,2,4,1
9290000,1,4,1
9291000,3,4,0
9292000,1,2,1
9293000,1,3,1
9294000,1,2,1
9295000,1,4,1
9296000,1,4,1
9297000,2,3,1
9298000,1,2,1
9299000,2,4,0
9300000,1,3,1
9301000,1,2,1
9302000,2,3,1
9303000,2,4,1
9304000,3,4,1
9305000,1,4,1
9306000,1,2,1
9307000,2,4,1
9308000,3,4,1
9309000,3,4,1
9310000,1,4,1
9311000,1,4,0
9312000,2,4,1
9313000,1,2,1
9314000,1,3,1
9315000,3,4,1
9316000,3,4,1
9317000,3,4,1
9318000,2,3,1
9319000,3,4,1
9320000,1,4,1
9321000,2,4,1
9322000,2,3,1
9323000,3,4,1
9324000,3,4,1
9325000,1,3,1
9326000,1,4,1
9327000,2,4,1
9328000,2,4,1
9329000,2,3,1
9330000,3,4,1
9331000,1,3,1
9332000,2,3,1
9333000,2,3,1
9334000,2,4,0
9335000,2,4,1
9336000,1,3,1
9337000,3,4,1
9338000,3,4,1
9339000,1,4,1
9340000,1,3,1
9341000,2,3,1
9342000,2,3,1
9343000,2,4,1
9344000,3,4,1
9345000,3,4,1
9346000,2,3,1
9347000,1,4,1
9348000,1,3,0
9349000,1,2,1
9350000,2,3,1
9351000,2,4,0
9352000,2,4,1
9353000,1,3,1
9354000,2,3,1
9355000,1,4,1
9356000,2,4,1
9357000,2,4,1
9358000,2,3,1
9359000,2,4,1
9360000,1,4,1
9361000,1,3,1
9362000,2,4,1
9363000,3,4,1
9364000,1,2,1
9365000,3,4,0
9366000,1,2,1
9367000,3,4,1
9368000,2,3,1
9369000,2,3,1
9370000,1,4,1
9371000,3,4,1
9372000,3,4,1
9373000,1,2,1
9374000,1,2,1
9375000,1,4,1
9376000,1,2,1
9377000,1,4,1
9378000,3,4,1
9379000,2,3,1
9380000,3,4,1
9381000,1,3,1
9382000,1,2,1
9383000,3,4,1
9384000,1,2,1
9385000,1,4,1
9386000,3,4,1
9387000,1,3,1
9388000,1,2,1
9389000,2,3,1
9390000,3,4,1
9391000,1,2,1
9392000,3,4,0
9393000,3,4,1
9394000,1,3,1
9395000,2,3,1
9396000,2,4,0
9397000,2,3,1
9398000,2,4,1
9399000,1,4,1
9400000,2,3,1
9401000,2,3,1
9402000,1,3,1
9403000,2,3,0
9404000,1,3,0
9405000,1,2,1
9406000,2,3,1
9407000,1,4,1
9408000,1,4,1
9409000,2,4,0
9410000,1,3,1
9411000,2,3,1
9412000,3,4,1
9413000,1,4,1
9414000,2,3,1
9415000,1,4,0
9416000,1,3,1
9417000,1,3,1
9418000,1,2,1
9419000,1,4,1
9420000,1,4,1
9421000,2,4,1
9422000,1,2,1
9423000,3,4,1
9424000,3,4,1
9425000,3,4,1
9426000,1,3,1
9427000,1,4,1
9428000,1,4,0
9429000,1,2,1
9430000,1,2,1
9431000,2,4,0
9432000,2,3,1
9433000,1,4,1
9434000,1,3,1
9435000,1,3,1
9436000,1,3,1
9437000,1,2,1
9438000,1,3,1
9439000,1,4,1
9440000,2,3,1
9441000,2,4,1
9442000,2,4,1
9443000,1,4,1
9444000,2,4,1
9445000,1,2,1
9446000,1,4,1
9447000,2,3,1
9448000,2,4,1
9449000,1,4,1
9450000,2,4,1
9451000,3,4,1
9452000,1,4,1
9453000,2,3,1
9454000,2,3,1
9455000,1,3,1
9456000,1,2,1
9457000,3,4,1
9458000,1,3,1
9459000,3,4,1
9460000,1,2,1
9461000,1,3,1
9462000,1,2,0
9463000,2,4,1
9464000,1,4,1
9465000,3,4,0
9466000,1,2,1
9467000,3,4,1
9468000,1,4,1
9469000,1,4,0
9470000,1,4,1
9471000,1,3,1
9472000,2,4,1
9473000,1,3,1
9474000,3,4,1
9475000,1,3,1
9476000,1,3,1
9477000,1,4,1
9478000,1,2,1
9479000,1,2,1
9480000,1,2,1
9481000,1,4,0
9482000,1,3,0
9483000,1,3,1
9484000,2,4,0
9485000,3,4,1
9486000,3,4,1
9487000,1,4,1
9488000,1,4,0
9489000,1,4,0
9490000,2,3,1
9491000,1,4,1
9492000,1,2,1
9493000,2,4,1
9494000,3,4,1
9495000,1,4,0
9496000,3,4,1
9497000,2,4,1
9498000,1,2,1
9499000,1,2,1
9500000,1,4,1
9501000,2,4,1
9502000,2,4,1
9503000,2,3,1
9504000,2,3,0
9505000,2,4,1
9506000,1,4,1
9507000,2,3,1
9508000,2,4,1
9509000,1,3,1
9510000,1,4,1
9511000,1,3,1
9512000,1,2,1
9513000,1,2,1
9514000,2,4,1
9515000,3,4,1
9516000,1,3,1
9517000,1,4,0
9518000,3,4,1
9519000,2,4,1
9520000,2,3,1
9521000,2,4,1
9522000,2,3,1
9523000,2,3,1
9524000,3,4,1
9525000,1,3,1
9526000,3,4,1
9527000,3,4,1
9528000,2,3,1
9529000,2,3,1
9530000,2,3,1
9531000,1,4,1
9532000,2,3,1
9533000,3,4,1
9534000,1,3,1
9535000,3,4,1
9536000,2,4,0
9537000,3,4,1
9538000,2,3,0
9539000,1,3,1
9540000,2,3,1
9541000,1,2,1
9542000,3,4,1
9543000,1,2,1
9544000,1,4,1
9545000,1,2,1
9546000,1,4,1
9547000,1,2,1
9548000,1,4,1
9549000,1,4,1
9550000,1,3,1
9551000,2,4,1
9552000,2,3,1
9553000,1,3,0
9554000,1,3,1
9555000,3,4,1
9556000,2,4,1
9557000,3,4,1
9558000,1,3,0
9559000,3,4,1
9560000,1,2,1
9561000,2,4,1
9562000,3,4,1
9563000,1,2,1
9564000,1,3,0
9565000,1,3,0
9566000,1,3,0
9567000,2,4,1
9568000,3,4,1
9569000,2,3,1
9570000,1,2,1
9571000,1,4,0
9572000,2,4,0
9573000,3,4,1
9574000,2,4,0
9575000,2,3,0
9576000,2,3,0
9577000,1,2,1
9578000,1,2,1
9579000,1,2,1
9580000,2,4,1
9581000,2,3,0
9582000,3,4,1
9583000,1,3,1
9584000,2,4,0
9585000,2,4,1
9586000,3,4,1
9587000,3,4,1
9588000,2,3,1
9589000,1,3,0
9590000,2,3,1
9591000,3,4,1
9592000,1,3,1
9593000,1,4,1
9594000,3,4,1
9595000,1,2,1
9596000,1,3,1
9597000,1,4,1
9598000,2,3,1
9599000,1,3,1
9600000,1,2,1
9601000,1,2,1
9602000,3,4,1
9603000,1,2,1
9604000,3,4,1
9605000,1,4,1
9606000,1,2,1
9607000,2,4,0
9608000,2,4,1
9609000,1,3,1
9610000,3,4,1
9611000,2,3,1
9612000,1,2,1
9613000,3,4,1
9614000,1,4,1
9615000,2,4,1
9616000,2,4,1
9617000,3,4,1
9618000,1,3,1
9619000,3,4,1
9620000,2,3,1
9621000,3,4,1
9622000,1,3,1
9623000,1,4,1
9624000,1,3,1
9625000,2,3,1
9626000,1,4,1
9627000,2,3,1
9628000,2,4,1
9629000,1,4,1
9630000,1,4,1
9631000,1,2,1
9632000,1,4,1
9633000,1,4,1
9634000,3,4,1
9635000,1,3,1
9636000,2,3,1
9637000,3,4,1
9638000,1,3,1
9639000,1,2,1
9640000,1,4,0
9641000,1,2,1
9642000,1,2,1
9643000,2,3,1
9644000,2,4,1
9645000,1,3,1
9646000,3,4,1
9647000,3,4,1
9648000,1,4,1
9649000,1,4,1
9650000,3,4,1
9651000,1,4,1
9652000,2,3,1
9653000,1,3,1
9654000,2,4,1
9655000,3,4,1
9656000,1,3,1
9657000,1,4,1
9658000,1,3,1
9659000,1,3,0
9660000,1,2,1
9661000,2,3,1
9662000,1,3,1
9663000,1,2,1
9664000,1,2,1
9665000,1,4,1
9666000,1,4,0
9667000,3,4,1
9668000,1,2,1
9669000,1,2,1
9670000,1,2,1
9671000,1,3,1
9672000,2,3,1
9673000,1,4,1
9674000,3,4,0
9675000,2,3,1
9676000,2,4,1
9677000,3,4,1
9678000,1,3,1
9679000,2,4,1
9680000,1,2,1
9681000,2,4,0
9682000,3,4,1
9683000,1,4,1
9684000,1,4,1
9685000,1,2,1
9686000,1,2,1
9687000,1,3,1
9688000,2,3,1
9689000,2,4,0
9690000,1,2,1
9691000,2,3,1
9692000,1,2,1
9693000,2,3,1
9694000,2,3,1
9695000,1,4,1
9696000,3,4,1
9697000,1,4,1
9698000,1,4,1
9699000,1,4,0
9700000,3,4,1
9701000,2,4,1
9702000,3,4,1
9703000,1,4,1
9704000,2,3,1
9705000,3,4,1
9706000,1,2,1
9707000,1,4,1
9708000,1,4,1
9709000,1,4,1
9710000,2,4,1
9711000,2,4,1
9712000,1,2,1
9713000,1,2,1
9714000,2,4,1
9715000,1,4,1
9716000,2,4,1
9717000,1,3,1
9718000,1,3,1
9719000,1,2,1
9720000,3,4,1
9721000,1,2,1
9722000,3,4,1
9723000,2,4,1
9724000,3,4,1
9725000,3,4,1
9726000,3,4,1
9727000,1,4,1
9728000,2,4,1
9729000,1,2,1
9730000,3,4,1
9731000,3,4,1
9732000,1,2,1
9733000,3,4,1
9734000,3,4,1
9735000,1,2,1
9736000,1,4,1
9737000,2,4,1
9738000,2,3,1
9739000,2,3,1
9740000,1,3,1
9741000,1,4,1
9742000,2,4,1
9743000,1,3,1
9744000,2,3,1
9745000,1,4,0
9746000,2,3,1
9747000,2,3,1
9748000,1,2,1
9749000,3,4,1
9750000,1,3,1
9751000,3,4,0
9752000,1,4,1
9753000,1,4,1
9754000,1,2,1
9755000,1,2,1
9756000,1,2,1
9757000,3,4,1
9758000,1,3,1
9759000,1,2,1
9760000,2,4,1
9761000,2,3,1
9762000,1,2,1
9763000,1,3,1
9764000,1,4,1
9765000,2,4,1
9766000,2,4,1
9767000,2,3,1
9768000,1,4,0
9769000,2,4,1
9770000,1,4,1
9771000,2,3,1
9772000,1,4,1
9773000,1,4,1
9774000,2,3,1
9775000,1,2,1
9776000,2,4,1
9777000,1,2,1
9778000,3,4,1
9779000,2,4,1
9780000,1,3,1
9781000,2,4,1
9782000,1,4,1
9783000,2,3,1
9784000,1,3,1
9785000,2,4,1
9786000,1,2,1
9787000,1,3,1
9788000,1,2,1
9789000,1,3,1
9790000,2,3,1
9791000,1,3,0
9792000,2,3,1
9793000,3,4,1
9794000,1,4,1
9795000,2,3,1
9796000,2,3,0
9797000,1,2,1
9798000,1,4,1
9799000,2,3,1
9800000,2,3,1
9801000,1,3,1
9802000,3,4,0
9803000,1,3,1
9804000,3,4,0
9805000,1,4,1
9806000,1,2,1
9807000,2,3,1
9808000,1,3,1
9809000,2,4,1
9810000,2,4,1
9811000,3,4,1
9812000,2,4,1
9813000,2,4,1
9814000,3,4,0
9815000,1,4,1
9816000,1,3,1
9817000,2,3,1
9818000,1,3,1
9819000,2,3,1
9820000,1,2,1
9821000,2,3,1
9822000,3,4,1
9823000,2,4,1
9824000,3,4,1
9825000,3,4,1
9826000,1,3,1
9827000,3,4,1
9828000,1,3,1
9829000,2,4,1
9830000,2,4,1
9831000,2,3,1
9832000,1,3,1
9833000,1,3,1
9834000,2,4,1
9835000,1,4,1
9836000,2,3,1
9837000,1,2,1
9838000,2,3,1
9839000,1,2,1
9840000,3,4,1
9841000,1,2,1
9842000,1,2,1
9843000,2,3,1
9844000,1,2,1
9845000,2,4,1
9846000,3,4,1
9847000,3,4,1
9848000,1,2,1
9849000,3,4,1
9850000,1,2,1
9851000,1,2,1
9852000,2,3,1
9853000,2,3,1
9854000,1,2,1
9855000,1,4,1
9856000,1,2,1
9857000,3,4,1
9858000,3,4,1
9859000,1,4,1
9860000,1,3,1
9861000,3,4,1
9862000,2,3,1
9863000,1,2,1
9864000,1,2,1
9865000,3,4,1
9866000,1,3,1
9867000,1,4,1
9868000,3,4,1
9869000,3,4,1
9870000,2,3,1
9871000,1,4,1
9872000,2,3,1
9873000,1,3,1
9874000,1,2,1
9875000,1,4,1
9876000,3,4,1
9877000,2,3,1
